"species" "time"
"agouti" 0.4
"agouti" 0.552083333
"agouti" 0.722916667
"agouti" 0.739583333
"agouti" 0.397916667
"rat" 0.065277778
"agouti" 0.336805556
"agouti" 0.721527778
"peccary" 0.716666667
"agouti" 0.743055556
"squirrel" 0.309027778
"agouti" 0.345833333
"coati" 0.628472222
"peccary" 0.661111111
"agouti" 0.366666667
"agouti" 0.415277778
"peccary" 0.196527778
"agouti" 0.564583333
"opossum" 0.145138889
"coati" 0.550694444
"agouti" 0.699305556
"peccary" 0.738194444
"agouti" 0.611805556
"agouti" 0.624305556
"agouti" 0.28125
"agouti" 0.296527778
"peccary" 0.69375
"agouti" 0.703472222
"agouti" 0.416666667
"agouti" 0.469444444
"agouti" 0.731944444
"agouti" 0.740277778
"rat" 0.263888889
"agouti" 0.379861111
"agouti" 0.538888889
"agouti" 0.288888889
"coati" 0.353472222
"agouti" 0.486805556
"agouti" 0.641666667
"agouti" 0.765277778
"peccary" 0.952777778
"peccary" 0.0375
"peccary" 0.304861111
"peccary" 0.307638889
"agouti" 0.372916667
"peccary" 0.55625
"agouti" 0.720138889
"peccary" 0.826388889
"peccary" 0.827083333
"peccary" 0.332638889
"agouti" 0.392361111
"peccary" 0.454166667
"agouti" 0.543055556
"peccary" 0.604861111
"ocelot" 0.261111111
"squirrel" 0.488194444
"agouti" 0.497222222
"agouti" 0.575694444
"agouti" 0.753472222
"peccary" 0.813888889
"agouti" 0.751388889
"peccary" 0.786805556
"peccary" 0.1375
"peccary" 0.417361111
"agouti" 0.421527778
"ocelot" 0.581944444
"agouti" 0.752777778
"agouti" 0.288194444
"agouti" 0.554861111
"agouti" 0.568055556
"agouti" 0.571527778
"agouti" 0.574305556
"agouti" 0.577083333
"agouti" 0.70625
"agouti" 0.761111111
"agouti" 0.438888889
"peccary" 0.774305556
"peccary" 0.778472222
"ocelot" 0.817361111
"peccary" 0.827083333
"paca" 0.836111111
"squirrel" 0.356944444
"agouti" 0.705555556
"peccary" 0.827777778
"agouti" 0.279166667
"agouti" 0.279861111
"agouti" 0.553472222
"rat" 0.205555556
"agouti" 0.379861111
"agouti" 0.730555556
"agouti" 0.390972222
"agouti" 0.377777778
"agouti" 0.447222222
"agouti" 0.472916667
"agouti" 0.338888889
"agouti" 0.481944444
"agouti" 0.586111111
"agouti" 0.422222222
"agouti" 0.425
"agouti" 0.270833333
"agouti" 0.404861111
"peccary" 0.75
"peccary" 0.233333333
"peccary" 0.234027778
"agouti" 0.361111111
"agouti" 0.463194444
"agouti" 0.515277778
"agouti" 0.554861111
"agouti" 0.555555556
"agouti" 0.577083333
"agouti" 0.599305556
"agouti" 0.601388889
"agouti" 0.607638889
"agouti" 0.629861111
"agouti" 0.636805556
"peccary" 0.804166667
"brocket" 0.854166667
"brocket" 0.056944444
"agouti" 0.270138889
"agouti" 0.292361111
"agouti" 0.295833333
"brocket" 0.629861111
"paca" 0.194444444
"peccary" 0.267361111
"agouti" 0.270833333
"peccary" 0.294444444
"agouti" 0.553472222
"agouti" 0.554861111
"tamandua" 0.719444444
"peccary" 0.884722222
"peccary" 0.889583333
"peccary" 0.961805556
"paca" 0.131944444
"brocket" 0.257638889
"agouti" 0.286111111
"agouti" 0.297916667
"agouti" 0.329166667
"agouti" 0.575
"agouti" 0.620833333
"peccary" 0.74375
"brocket" 0.001388889
"paca" 0.138888889
"peccary" 0.14375
"peccary" 0.14375
"paca" 0.159027778
"peccary" 0.288888889
"tayra" 0.510416667
"agouti" 0.619444444
"agouti" 0.659027778
"brocket" 0.969444444
"brocket" 0.122222222
"tamandua" 0.429166667
"brocket" 0.436805556
"paca" 0.789583333
"paca" 0.856944444
"brocket" 0.951388889
"agouti" 0.261805556
"agouti" 0.270138889
"agouti" 0.300694444
"agouti" 0.4875
"peccary" 0.346527778
"brocket" 0.891666667
"brocket" 0.083333333
"brocket" 0.126388889
"agouti" 0.28125
"agouti" 0.699305556
"peccary" 0.065972222
"peccary" 0.189583333
"agouti" 0.304166667
"agouti" 0.732638889
"coati" 0.727083333
"agouti" 0.299305556
"agouti" 0.3
"coati" 0.285416667
"brocket" 0.841666667
"coati" 0.445833333
"coati" 0.610416667
"brocket" 0.964583333
"agouti" 0.452083333
"agouti" 0.534722222
"agouti" 0.745138889
"agouti" 0.461805556
"agouti" 0.540972222
"agouti" 0.483333333
"peccary" 0.758333333
"peccary" 0.830555556
"peccary" 0.01875
"peccary" 0.1125
"agouti" 0.268055556
"agouti" 0.300694444
"agouti" 0.302083333
"squirrel" 0.336805556
"agouti" 0.4625
"rat" 0.173611111
"agouti" 0.271527778
"agouti" 0.29375
"agouti" 0.296527778
"agouti" 0.320138889
"agouti" 0.335416667
"peccary" 0.358333333
"squirrel" 0.370833333
"agouti" 0.649305556
"agouti" 0.732638889
"agouti" 0.320833333
"peccary" 0.331944444
"peccary" 0.436805556
"agouti" 0.603472222
"agouti" 0.733333333
"rat" 0.836805556
"brocket" 0.025
"agouti" 0.335416667
"agouti" 0.35
"agouti" 0.545138889
"agouti" 0.725
"agouti" 0.323611111
"agouti" 0.766666667
"rat" 0.86875
"agouti" 0.460416667
"agouti" 0.535416667
"agouti" 0.619444444
"squirrel" 0.307638889
"agouti" 0.369444444
"agouti" 0.399305556
"squirrel" 0.453472222
"agouti" 0.565972222
"coati" 0.703472222
"coati" 0.705555556
"peccary" 0.105555556
"agouti" 0.284027778
"agouti" 0.413194444
"agouti" 0.691666667
"agouti" 0.693055556
"agouti" 0.709027778
"agouti" 0.270833333
"agouti" 0.465972222
"peccary" 0.840277778
"peccary" 0.841666667
"rat" 0.061805556
"agouti" 0.359027778
"agouti" 0.374305556
"agouti" 0.393055556
"agouti" 0.6625
"rat" 0.772916667
"ocelot" 0.884027778
"rat" 0.990972222
"peccary" 0.263194444
"ocelot" 0.870138889
"rat" 0.000694444
"rat" 0.134722222
"agouti" 0.577083333
"squirrel" 0.274305556
"agouti" 0.493055556
"peccary" 0.770138889
"agouti" 0.282638889
"agouti" 0.354166667
"agouti" 0.392361111
"brocket" 0.95
"brocket" 0.931944444
"squirrel" 0.499305556
"agouti" 0.363194444
"paca" 0.827777778
"paca" 0.829166667
"mouse" 0.877083333
"brocket" 0.120833333
"rat" 0.260416667
"brocket" 0.301388889
"coati" 0.308333333
"paca" 0.893055556
"brocket" 0.176388889
"peccary" 0.80625
"paca" 0.918055556
"rat" 0.975
"paca" 0.804166667
"paca" 0.843055556
"paca" 0.002083333
"paca" 0.059027778
"paca" 0.853472222
"paca" 0.834027778
"paca" 0.036111111
"agouti" 0.707638889
"paca" 0.952083333
"paca" 0.813194444
"agouti" 0.340972222
"agouti" 0.345138889
"rat" 0.039583333
"rat" 0.104166667
"paca" 0.983333333
"rat" 0.196527778
"agouti" 0.275
"agouti" 0.31875
"tamandua" 0.488888889
"agouti" 0.501388889
"rat" 0.269444444
"brocket" 0.275
"coati" 0.328472222
"coati" 0.330555556
"agouti" 0.576388889
"armadillo" 0.11875
"paca" 0.147222222
"rat" 0.223611111
"agouti" 0.359722222
"rat" 0.251388889
"agouti" 0.270138889
"rat" 0.272222222
"rat" 0.273611111
"agouti" 0.366666667
"agouti" 0.696527778
"agouti" 0.725
"peccary" 0.088888889
"peccary" 0.042361111
"rat" 0.100694444
"opossum" 0.057638889
"agouti" 0.429861111
"agouti" 0.361805556
"agouti" 0.658333333
"peccary" 0.779861111
"rat" 0.86875
"rat" 0.891666667
"rat" 0.901388889
"rat" 0.902777778
"rat" 0.909722222
"rat" 0.133333333
"rat" 0.2375
"peccary" 0.754166667
"agouti" 0.71875
"peccary" 0.285416667
"coati" 0.373611111
"agouti" 0.500694444
"agouti" 0.502777778
"agouti" 0.38125
"peccary" 0.875
"brocket" 0.186805556
"agouti" 0.294444444
"peccary" 0.567361111
"peccary" 0.570138889
"tamandua" 0.68125
"peccary" 0.919444444
"agouti" 0.302083333
"agouti" 0.366666667
"agouti" 0.283333333
"agouti" 0.336111111
"agouti" 0.338194444
"agouti" 0.275694444
"brocket" 0.277083333
"agouti" 0.322916667
"agouti" 0.3625
"agouti" 0.374305556
"tayra" 0.589583333
"agouti" 0.700694444
"agouti" 0.290972222
"agouti" 0.270833333
"agouti" 0.356944444
"peccary" 0.370833333
"brocket" 0.863888889
"ocelot" 0.052083333
"agouti" 0.348611111
"agouti" 0.745138889
"peccary" 0.741666667
"peccary" 0.74375
"peccary" 0.266666667
"peccary" 0.327777778
"squirrel" 0.421527778
"agouti" 0.503472222
"agouti" 0.555555556
"paca" 0.814583333
"squirrel" 0.309722222
"agouti" 0.372222222
"agouti" 0.589583333
"agouti" 0.6
"agouti" 0.645138889
"ocelot" 0.747916667
"peccary" 0.288194444
"peccary" 0.788888889
"peccary" 0.793055556
"peccary" 0.795138889
"agouti" 0.561111111
"agouti" 0.565972222
"agouti" 0.573611111
"agouti" 0.409027778
"agouti" 0.439583333
"paca" 0.09375
"peccary" 0.317361111
"peccary" 0.605555556
"agouti" 0.314583333
"agouti" 0.747222222
"paca" 0.823611111
"rat" 0.002083333
"agouti" 0.345138889
"agouti" 0.366666667
"peccary" 0.772916667
"peccary" 0.777777778
"peccary" 0.777777778
"peccary" 0.78125
"agouti" 0.296527778
"agouti" 0.328472222
"agouti" 0.338888889
"agouti" 0.484722222
"rat" 0.876388889
"paca" 0.99375
"paca" 0.110416667
"agouti" 0.286805556
"agouti" 0.607638889
"rat" 0.075
"paca" 0.161805556
"paca" 0.164583333
"agouti" 0.665972222
"agouti" 0.666666667
"agouti" 0.708333333
"agouti" 0.305555556
"agouti" 0.334027778
"squirrel" 0.347916667
"agouti" 0.441666667
"rat" 0.194444444
"agouti" 0.309722222
"agouti" 0.311111111
"agouti" 0.43125
"agouti" 0.457638889
"agouti" 0.665972222
"agouti" 0.729166667
"rat" 0.827083333
"rat" 0.829166667
"agouti" 0.4
"agouti" 0.452777778
"agouti" 0.453472222
"agouti" 0.533333333
"agouti" 0.563194444
"paca" 0.861805556
"rat" 0.188194444
"agouti" 0.479861111
"ocelot" 0.861111111
"agouti" 0.275
"agouti" 0.425694444
"agouti" 0.5625
"agouti" 0.339583333
"agouti" 0.350694444
"agouti" 0.4
"agouti" 0.402083333
"agouti" 0.609027778
"agouti" 0.626388889
"rat" 0.817361111
"rat" 0.013194444
"agouti" 0.279861111
"agouti" 0.388194444
"agouti" 0.370138889
"rat" 0.838194444
"rat" 0.914583333
"agouti" 0.286111111
"rat" 0.824305556
"rat" 0.996527778
"agouti" 0.288888889
"agouti" 0.408333333
"agouti" 0.432638889
"agouti" 0.619444444
"agouti" 0.352777778
"agouti" 0.669444444
"agouti" 0.704166667
"brocket" 0.091666667
"peccary" 0.256944444
"peccary" 0.261111111
"peccary" 0.265277778
"agouti" 0.738194444
"peccary" 0.766666667
"peccary" 0.767361111
"peccary" 0.769444444
"peccary" 0.638888889
"peccary" 0.643055556
"peccary" 0.648611111
"agouti" 0.303472222
"peccary" 0.431944444
"peccary" 0.432638889
"peccary" 0.435416667
"agouti" 0.304861111
"agouti" 0.605555556
"agouti" 0.672916667
"peccary" 0.592361111
"peccary" 0.594444444
"peccary" 0.61875
"rat" 0.125
"agouti" 0.659722222
"peccary" 0.760416667
"peccary" 0.618055556
"peccary" 0.780555556
"brocket" 0.777777778
"agouti" 0.267361111
"brocket" 0.993055556
"agouti" 0.363888889
"agouti" 0.767361111
"peccary" 0.689583333
"peccary" 0.306944444
"peccary" 0.308333333
"agouti" 0.340277778
"agouti" 0.302083333
"rat" 0.871527778
"rat" 0.872222222
"rat" 0.927777778
"agouti" 0.295138889
"agouti" 0.683333333
"brocket" 0.054861111
"agouti" 0.390277778
"tamandua" 0.395833333
"agouti" 0.738194444
"brocket" 0.769444444
"agouti" 0.496527778
"agouti" 0.497222222
"agouti" 0.503472222
"tamandua" 0.574305556
"brocket" 0.8
"brocket" 0.989583333
"agouti" 0.643055556
"agouti" 0.685416667
"brocket" 0.938194444
"brocket" 0.005555556
"agouti" 0.659027778
"coati" 0.666666667
"brocket" 0.81875
"rat" 0.990972222
"ocelot" 0.077777778
"peccary" 0.309722222
"peccary" 0.894444444
"brocket" 0.090277778
"agouti" 0.452777778
"agouti" 0.454166667
"agouti" 0.750694444
"brocket" 0.811805556
"brocket" 0.961111111
"brocket" 0.076388889
"agouti" 0.311805556
"peccary" 0.327083333
"peccary" 0.344444444
"agouti" 0.695833333
"agouti" 0.729861111
"coati" 0.302083333
"agouti" 0.34375
"peccary" 0.699305556
"peccary" 0.700694444
"peccary" 0.749305556
"peccary" 0.76875
"agouti" 0.285416667
"agouti" 0.757638889
"rat" 0.077083333
"peccary" 0.108333333
"agouti" 0.6625
"peccary" 0.786805556
"agouti" 0.606944444
"agouti" 0.628472222
"squirrel" 0.729166667
"peccary" 0.267361111
"agouti" 0.325694444
"squirrel" 0.329861111
"agouti" 0.339583333
"squirrel" 0.413194444
"squirrel" 0.74375
"agouti" 0.270833333
"squirrel" 0.282638889
"squirrel" 0.284722222
"agouti" 0.275
"agouti" 0.277083333
"agouti" 0.354861111
"agouti" 0.28125
"agouti" 0.434027778
"agouti" 0.445138889
"agouti" 0.759722222
"agouti" 0.760416667
"agouti" 0.384722222
"agouti" 0.340972222
"agouti" 0.394444444
"agouti" 0.397916667
"agouti" 0.401388889
"agouti" 0.597222222
"squirrel" 0.374305556
"agouti" 0.38125
"squirrel" 0.38125
"squirrel" 0.386111111
"agouti" 0.41875
"agouti" 0.702083333
"agouti" 0.709027778
"squirrel" 0.729166667
"agouti" 0.309722222
"agouti" 0.361111111
"agouti" 0.45625
"agouti" 0.459027778
"agouti" 0.511805556
"paca" 0.861111111
"agouti" 0.281944444
"agouti" 0.315277778
"agouti" 0.736111111
"paca" 0.984722222
"agouti" 0.41875
"agouti" 0.6625
"agouti" 0.719444444
"rat" 0.173611111
"agouti" 0.366666667
"agouti" 0.547222222
"agouti" 0.548611111
"armadillo" 0.952083333
"paca" 0.973611111
"agouti" 0.281944444
"brocket" 0.3
"brocket" 0.301388889
"brocket" 0.305555556
"agouti" 0.534027778
"agouti" 0.677083333
"agouti" 0.680555556
"agouti" 0.753472222
"paca" 0.097222222
"agouti" 0.319444444
"agouti" 0.320833333
"agouti" 0.652777778
"agouti" 0.738194444
"agouti" 0.276388889
"agouti" 0.307638889
"agouti" 0.426388889
"agouti" 0.452083333
"peccary" 0.625
"agouti" 0.659027778
"agouti" 0.4875
"agouti" 0.544444444
"agouti" 0.584722222
"rat" 0.219444444
"brocket" 0.255555556
"squirrel" 0.397916667
"mouse" 0.866666667
"rat" 0.125
"squirrel" 0.3625
"agouti" 0.392361111
"agouti" 0.6625
"rat" 0.897916667
"agouti" 0.306944444
"agouti" 0.308333333
"agouti" 0.413888889
"agouti" 0.542361111
"rat" 0.061111111
"rat" 0.122222222
"rat" 0.211805556
"agouti" 0.478472222
"agouti" 0.5625
"brocket" 0.552083333
"paca" 0.865972222
"agouti" 0.306944444
"agouti" 0.356944444
"paca" 0.893055556
"agouti" 0.350694444
"agouti" 0.703472222
"agouti" 0.726388889
"agouti" 0.747222222
"rat" 0.961111111
"brocket" 0.136111111
"brocket" 0.307638889
"squirrel" 0.321527778
"agouti" 0.425
"agouti" 0.425694444
"agouti" 0.438194444
"agouti" 0.678472222
"brocket" 0.248611111
"agouti" 0.365277778
"agouti" 0.378472222
"agouti" 0.379166667
"agouti" 0.652083333
"agouti" 0.272916667
"squirrel" 0.279861111
"squirrel" 0.280555556
"paca" 0.863888889
"agouti" 0.271527778
"agouti" 0.534027778
"agouti" 0.636805556
"agouti" 0.641666667
"agouti" 0.652777778
"agouti" 0.718055556
"agouti" 0.276388889
"rat" 0.807638889
"rat" 0.811111111
"ocelot" 0.839583333
"peccary" 0.671527778
"brocket" 0.785416667
"rat" 0.868055556
"agouti" 0.366666667
"agouti" 0.458333333
"peccary" 0.671527778
"agouti" 0.353472222
"agouti" 0.377777778
"peccary" 0.534722222
"peccary" 0.536805556
"peccary" 0.575
"peccary" 0.579861111
"agouti" 0.747916667
"rat" 0.881944444
"squirrel" 0.329166667
"agouti" 0.405555556
"agouti" 0.751388889
"paca" 0.890972222
"rat" 0.052777778
"agouti" 0.604166667
"agouti" 0.653472222
"rat" 0.824305556
"agouti" 0.334722222
"agouti" 0.463194444
"agouti" 0.615277778
"peccary" 0.697916667
"peccary" 0.7375
"paca" 0.063888889
"agouti" 0.269444444
"agouti" 0.419444444
"agouti" 0.423611111
"agouti" 0.535416667
"paca" 0.058333333
"rat" 0.090277778
"agouti" 0.368055556
"agouti" 0.592361111
"agouti" 0.734722222
"rat" 0.932638889
"agouti" 0.634722222
"peccary" 0.692361111
"peccary" 0.884722222
"peccary" 0.885416667
"agouti" 0.578472222
"peccary" 0.727083333
"brocket" 0.806944444
"agouti" 0.695833333
"peccary" 0.257638889
"peccary" 0.763194444
"agouti" 0.320833333
"brocket" 0.557638889
"brocket" 0.561805556
"brocket" 0.7125
"peccary" 0.790972222
"brocket" 0.697222222
"brocket" 0.980555556
"peccary" 0.209027778
"peccary" 0.219444444
"agouti" 0.396527778
"agouti" 0.528472222
"brocket" 0.685416667
"coati" 0.811111111
"agouti" 0.342361111
"agouti" 0.515277778
"agouti" 0.602777778
"agouti" 0.688194444
"agouti" 0.303472222
"agouti" 0.316666667
"peccary" 0.775694444
"agouti" 0.673611111
"agouti" 0.735416667
"agouti" 0.748611111
"opossum" 0.180555556
"agouti" 0.275694444
"agouti" 0.280555556
"coati" 0.289583333
"agouti" 0.301388889
"agouti" 0.389583333
"agouti" 0.409027778
"agouti" 0.714583333
"peccary" 0.763888889
"brocket" 0.834722222
"paca" 0.839583333
"paca" 0.841666667
"agouti" 0.275694444
"agouti" 0.322916667
"agouti" 0.355555556
"agouti" 0.525694444
"agouti" 0.556944444
"agouti" 0.575694444
"brocket" 0.029861111
"agouti" 0.276388889
"peccary" 0.468055556
"agouti" 0.546527778
"agouti" 0.561111111
"agouti" 0.563888889
"paca" 0.8375
"paca" 0.843055556
"agouti" 0.431944444
"agouti" 0.634027778
"agouti" 0.733333333
"agouti" 0.274305556
"agouti" 0.411111111
"agouti" 0.452083333
"agouti" 0.634722222
"peccary" 0.788888889
"peccary" 0.161805556
"agouti" 0.2875
"agouti" 0.440972222
"ocelot" 0.792361111
"agouti" 0.279166667
"agouti" 0.320138889
"agouti" 0.325694444
"agouti" 0.425
"agouti" 0.43125
"coati" 0.457638889
"agouti" 0.540277778
"agouti" 0.60625
"agouti" 0.611805556
"agouti" 0.648611111
"agouti" 0.686111111
"agouti" 0.722916667
"paca" 0.892361111
"agouti" 0.288888889
"agouti" 0.321527778
"agouti" 0.626388889
"agouti" 0.628472222
"agouti" 0.674305556
"agouti" 0.690277778
"agouti" 0.272916667
"agouti" 0.61875
"paca" 0.01875
"agouti" 0.296527778
"paca" 0.936111111
"paca" 0.982638889
"paca" 0.996527778
"paca" 0.114583333
"paca" 0.947222222
"agouti" 0.616666667
"paca" 0.047916667
"rat" 0.163888889
"peccary" 0.391666667
"agouti" 0.51875
"agouti" 0.55625
"rat" 0.208333333
"agouti" 0.670833333
"peccary" 0.597222222
"brocket" 0.184722222
"agouti" 0.314583333
"rat" 0.189583333
"mouse" 0.80625
"rat" 0.863888889
"armadillo" 0.88125
"agouti" 0.324305556
"agouti" 0.327083333
"agouti" 0.731944444
"brocket" 0.266666667
"agouti" 0.334027778
"agouti" 0.397916667
"agouti" 0.400694444
"agouti" 0.542361111
"brocket" 0.811111111
"brocket" 0.800694444
"peccary" 0.225694444
"agouti" 0.627083333
"peccary" 0.253472222
"agouti" 0.289583333
"peccary" 0.311111111
"brocket" 0.786111111
"peccary" 0.972916667
"peccary" 0.021527778
"brocket" 0.189583333
"brocket" 0.191666667
"agouti" 0.267361111
"agouti" 0.322222222
"agouti" 0.461805556
"peccary" 0.977083333
"agouti" 0.25625
"squirrel" 0.330555556
"agouti" 0.371527778
"brocket" 0.303472222
"squirrel" 0.366666667
"agouti" 0.379861111
"agouti" 0.55
"agouti" 0.569444444
"peccary" 0.970138889
"brocket" 0.252777778
"agouti" 0.513194444
"agouti" 0.679861111
"paca" 0.073611111
"agouti" 0.265972222
"agouti" 0.395833333
"agouti" 0.389583333
"agouti" 0.265972222
"brocket" 0.685416667
"peccary" 0.845138889
"agouti" 0.263888889
"peccary" 0.295833333
"agouti" 0.547916667
"agouti" 0.552083333
"agouti" 0.610416667
"agouti" 0.304166667
"agouti" 0.390972222
"agouti" 0.592361111
"agouti" 0.595833333
"agouti" 0.703472222
"agouti" 0.731944444
"agouti" 0.286805556
"brocket" 0.318055556
"agouti" 0.405555556
"agouti" 0.602777778
"agouti" 0.620138889
"peccary" 0.652083333
"peccary" 0.654861111
"agouti" 0.704166667
"agouti" 0.745833333
"agouti" 0.271527778
"agouti" 0.313888889
"agouti" 0.554166667
"agouti" 0.603472222
"agouti" 0.60625
"peccary" 0.643055556
"peccary" 0.647222222
"peccary" 0.650694444
"agouti" 0.74375
"peccary" 0.752083333
"agouti" 0.763888889
"agouti" 0.472916667
"agouti" 0.4875
"agouti" 0.563888889
"squirrel" 0.5875
"agouti" 0.722222222
"agouti" 0.734722222
"brocket" 0.734722222
"brocket" 0.775694444
"ocelot" 0.9625
"agouti" 0.394444444
"agouti" 0.486805556
"agouti" 0.342361111
"agouti" 0.349305556
"agouti" 0.422222222
"agouti" 0.536805556
"agouti" 0.613888889
"peccary" 0.689583333
"agouti" 0.256944444
"agouti" 0.277083333
"agouti" 0.756944444
"opossum" 0.789583333
"agouti" 0.3375
"agouti" 0.530555556
"agouti" 0.534722222
"agouti" 0.536805556
"agouti" 0.766666667
"peccary" 0.78125
"ocelot" 0.914583333
"agouti" 0.408333333
"agouti" 0.530555556
"peccary" 0.740277778
"paca" 0
"agouti" 0.702083333
"agouti" 0.736805556
"opossum" 0.945138889
"agouti" 0.258333333
"agouti" 0.2875
"agouti" 0.323611111
"agouti" 0.471527778
"agouti" 0.240277778
"agouti" 0.286111111
"agouti" 0.718055556
"agouti" 0.735416667
"agouti" 0.743055556
"agouti" 0.347916667
"agouti" 0.484027778
"coati" 0.620833333
"agouti" 0.766666667
"agouti" 0.774305556
"agouti" 0.290972222
"agouti" 0.468055556
"agouti" 0.629166667
"agouti" 0.857638889
"squirrel" 0.231944444
"agouti" 0.809722222
"agouti" 0.161111111
"agouti" 0.8375
"agouti" 0.018055556
"agouti" 0.199305556
"agouti" 0.466666667
"agouti" 0.647916667
"agouti" 0.718055556
"agouti" 0.749305556
"agouti" 0.255555556
"agouti" 0.267361111
"agouti" 0.270138889
"agouti" 0.279166667
"agouti" 0.311111111
"agouti" 0.40625
"agouti" 0.702777778
"agouti" 0.335416667
"agouti" 0.504861111
"agouti" 0.522222222
"agouti" 0.529861111
"agouti" 0.532638889
"peccary" 0.796527778
"agouti" 0.675
"brocket" 0.725694444
"peccary" 0.745833333
"peccary" 0.75
"peccary" 0.778472222
"agouti" 0.290277778
"agouti" 0.3125
"agouti" 0.620138889
"agouti" 0.626388889
"brocket" 0.704861111
"brocket" 0.709027778
"agouti" 0.711111111
"peccary" 0.109722222
"agouti" 0.305555556
"agouti" 0.707638889
"brocket" 0.713194444
"peccary" 0.750694444
"peccary" 0.752777778
"agouti" 0.274305556
"agouti" 0.453472222
"peccary" 0.760416667
"peccary" 0.778472222
"peccary" 0.783333333
"brocket" 0.804166667
"peccary" 0.072916667
"agouti" 0.25
"agouti" 0.304861111
"peccary" 0.734722222
"peccary" 0.940277778
"peccary" 0.245833333
"peccary" 0.252083333
"agouti" 0.260416667
"peccary" 0.269444444
"peccary" 0.724305556
"peccary" 0.898611111
"brocket" 0.1125
"peccary" 0.228472222
"peccary" 0.23125
"agouti" 0.269444444
"peccary" 0.698611111
"peccary" 0.744444444
"peccary" 0.984027778
"peccary" 0.05625
"peccary" 0.296527778
"agouti" 0.520138889
"coati" 0.583333333
"agouti" 0.642361111
"peccary" 0.711805556
"brocket" 0.736805556
"peccary" 0.785416667
"peccary" 0.788888889
"peccary" 0.929166667
"peccary" 0.931944444
"peccary" 0.163888889
"peccary" 0.224305556
"peccary" 0.229861111
"peccary" 0.251388889
"peccary" 0.523611111
"peccary" 0.534027778
"peccary" 0.650694444
"peccary" 0.729861111
"peccary" 0.740277778
"peccary" 0.231944444
"brocket" 0.279861111
"peccary" 0.967361111
"peccary" 0.209027778
"peccary" 0.718055556
"peccary" 0.724305556
"peccary" 0.734722222
"peccary" 0.786805556
"peccary" 0.965972222
"peccary" 0.228472222
"agouti" 0.397222222
"brocket" 0.76875
"brocket" 0.959722222
"brocket" 0.239583333
"peccary" 0.870138889
"peccary" 0.874305556
"peccary" 0.961111111
"peccary" 0.990277778
"peccary" 0.992361111
"peccary" 0.040277778
"peccary" 0.042361111
"peccary" 0.1625
"peccary" 0.179861111
"peccary" 0.204861111
"peccary" 0.232638889
"brocket" 0.643055556
"brocket" 0.811805556
"peccary" 0.900694444
"brocket" 0.115972222
"brocket" 0.150694444
"brocket" 0.869444444
"peccary" 0.965277778
"brocket" 0.977083333
"peccary" 0.0375
"brocket" 0.045138889
"peccary" 0.054861111
"peccary" 0.201388889
"coati" 0.329861111
"agouti" 0.631944444
"peccary" 0.736111111
"brocket" 0.829166667
"brocket" 0.019444444
"peccary" 0.777777778
"peccary" 0.779861111
"peccary" 0.797222222
"peccary" 0.804861111
"peccary" 0.897222222
"brocket" 0.984722222
"agouti" 0.408333333
"agouti" 0.5125
"coati" 0.5625
"brocket" 0.03125
"agouti" 0.425694444
"peccary" 0.029166667
"agouti" 0.270138889
"agouti" 0.365972222
"peccary" 0.842361111
"peccary" 0.843055556
"tamandua" 0.959027778
"agouti" 0.304166667
"agouti" 0.330555556
"peccary" 0.731944444
"peccary" 0.74375
"peccary" 0.745833333
"peccary" 0.795138889
"peccary" 0.83125
"peccary" 0.832638889
"peccary" 0.038888889
"brocket" 0.248611111
"agouti" 0.341666667
"agouti" 0.718055556
"brocket" 0.800694444
"agouti" 0.452083333
"peccary" 0.940972222
"peccary" 0.100694444
"peccary" 0.186805556
"agouti" 0.588888889
"peccary" 0.789583333
"peccary" 0.794444444
"peccary" 0.890277778
"peccary" 0.909027778
"peccary" 0.981944444
"peccary" 0.9875
"peccary" 0.292361111
"peccary" 0.395833333
"agouti" 0.396527778
"peccary" 0.670138889
"peccary" 0.865972222
"peccary" 0.932638889
"peccary" 0.934027778
"peccary" 0.935416667
"agouti" 0.268055556
"agouti" 0.302083333
"agouti" 0.350694444
"peccary" 0.359722222
"opossum" 0.847222222
"peccary" 0.856944444
"peccary" 0.858333333
"peccary" 0.916666667
"rat" 0.025694444
"brocket" 0.036805556
"peccary" 0.250694444
"peccary" 0.752777778
"peccary" 0.754861111
"brocket" 0.845833333
"peccary" 0.178472222
"brocket" 0.265972222
"agouti" 0.342361111
"agouti" 0.736805556
"agouti" 0.720138889
"peccary" 0.734722222
"peccary" 0.757638889
"peccary" 0.766666667
"peccary" 0.76875
"peccary" 0.775
"brocket" 0.088194444
"peccary" 0.254166667
"peccary" 0.722916667
"agouti" 0.731944444
"peccary" 0.398611111
"peccary" 0.415972222
"peccary" 0.43125
"peccary" 0.676388889
"peccary" 0.124305556
"brocket" 0.355555556
"agouti" 0.665972222
"agouti" 0.331944444
"agouti" 0.457638889
"agouti" 0.61875
"peccary" 0.852777778
"agouti" 0.332638889
"agouti" 0.338194444
"agouti" 0.422222222
"agouti" 0.640277778
"paca" 0.110416667
"agouti" 0.441666667
"agouti" 0.534722222
"agouti" 0.25625
"agouti" 0.354861111
"agouti" 0.319444444
"agouti" 0.414583333
"agouti" 0.490972222
"agouti" 0.65625
"agouti" 0.470138889
"agouti" 0.627083333
"agouti" 0.25
"agouti" 0.318055556
"peccary" 0.718055556
"agouti" 0.763194444
"peccary" 0.841666667
"agouti" 0.240972222
